country,factor,q_state,r_obs,snr,neg_loglik,T,beta_mean,beta_std
Senegal,factor_4,0.08582513514218391,0.016191190640585107,5.300730319798299,-30.25043456971006,56,-0.5441049017239863,0.6327788540089704
Sudan,factor_1,0.17603797375506655,0.020742337359987418,8.48689184347416,-23.744970298316318,54,-0.15195146743268673,0.2979592808921647
Sudan,factor_2,0.00033546262790251185,0.004942440978249435,0.06787387636570816,-60.12520317200603,54,0.15785018668534004,0.28204350641928877
Sudan,factor_3,0.00033546262790251185,0.2950610131849249,0.0011369263064662015,39.651123745185664,54,-0.39486058576021515,0.9954280789928462
Sudan,factor_4,0.00033546262790251185,0.08961004938409114,0.003743582669669502,10.44750972266943,54,0.597468219985725,0.40811933636320646
Vietnam,factor_1,0.353908598472408,0.0013689242194082911,258.5304529314141,-83.30524724678025,56,0.4654413648396124,0.4002959126355888
Vietnam,factor_2,0.0005685597647159717,0.003202477137330306,0.17753749373834485,-70.52368734951072,56,0.35049720642502885,0.1521441873553599
Vietnam,factor_3,0.00033546262790251185,0.004265992171012087,0.07863648465696196,-63.262342880060835,56,0.6227766118991006,0.15531762797640938
Vietnam,factor_4,3.1490149138993675,0.00033546262790251185,9387.08115890184,-87.30209292739907,56,0.1869486262419645,1.2423518784496361
Afghanistan,factor_1,0.00033546262790251185,0.028465464695340278,0.011784899051987941,-17.233423604815364,54,0.5461420192857691,0.44382979906397535
Afghanistan,factor_2,7.38905609893065,0.010231012049260304,722.2214247577663,-33.238760321662745,54,-0.5239662601210544,1.5943059277150557
Afghanistan,factor_3,0.00033546262790251185,0.14147992427836031,0.002371097027465837,21.713927472782444,54,0.7916995219436517,1.1724559699016952
Afghanistan,factor_4,0.00033546262790251185,0.02343451206940058,0.01431489705904905,-22.024885637371383,54,-0.17734384149631666,0.3425529212045612
Argentina,factor_1,0.1280673076304424,0.06502350697184807,1.9695539904651584,3.450278293196222,56,-0.2603663764483948,0.38042149741555703
Argentina,factor_2,0.00033546262790251185,0.013972160191537146,0.02400936027814078,-34.945485342845984,56,1.3035109492970687,0.2364826670086981
Argentina,factor_3,0.12633393796979053,0.20706001172879332,0.6101319946570002,31.319909116632658,56,-1.4996361345026281,0.6209566119694004
Argentina,factor_4,0.08461875381777914,0.013770928648736932,6.144738381571701,-34.031669874976544,56,1.0319527834737716,0.5849871703860884
Ethiopia,factor_1,3.2972168089582192,0.005334367974776186,618.1082416041162,-45.9059414812013,56,0.46312342932511447,0.7671132146469646
Ethiopia,factor_2,2.6176814996558555,0.001972773278819321,1326.904377588946,-70.8149934663431,56,1.720415139002471,1.2184834064305292
Ethiopia,factor_3,0.00033546262790251185,0.07868606775332167,0.004263304006424321,7.325645076149828,56,0.767753896009782,0.23902222173592508
Ethiopia,factor_4,0.05501936950630954,0.016934691766600694,3.24891472868854,-29.23444940472954,56,-0.23856396390332293,0.4000788783464145
India,factor_1,0.00033546262790251185,0.013016961628970598,0.025771192807076036,-35.912772906693625,56,0.5844628039578039,0.1631621665480375
India,factor_2,0.2587115363783245,0.003998837866781515,64.69668063500403,-62.811602274315874,56,1.2862183980902056,0.7061326619788628
India,factor_3,0.00033546262790251185,0.00286264913272388,0.11718607916972033,-72.83435297651896,56,0.05399497446109565,0.09978846157740785
India,factor_4,0.042352393544322374,0.0009865246531641535,42.93090234337521,-95.93635631374423,56,-0.10575318428719431,0.2688384214265257
Kenya,factor_1,3.718999294805106,0.001407781787351158,2641.7441454493232,-67.78420949226842,56,1.4609238168293779,1.6585295990724596
Kenya,factor_2,2.413108525542909,0.0034713622716816433,695.1474195673386,-59.99560079320582,56,0.2783268783389297,0.9840891833025956
Kenya,factor_3,0.005540062988629806,0.0024400017979859527,2.270515945194275,-76.28441543484041,56,0.17371829275165593,0.11562295484974777
Kenya,factor_4,0.016827514701149782,0.02508869364617949,0.67072104026079,-20.3061242483442,56,-1.385506200151048,0.6283574481588595
North Korea,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-135.8882213769167,56,0.03219758804830247,0.018154102258176492
North Korea,factor_2,0.00033546262790251185,0.0010218609130927606,0.3282859962685155,-98.08771026102087,56,0.1935024283976869,0.049042658607928544
North Korea,factor_3,0.00033546262790251185,0.000991175778039879,0.3384491785764914,-98.31846516022689,56,-0.0002780645751879471,0.032679225289444
North Korea,factor_4,0.013928462752094908,0.0013008835700148143,10.706924949429789,-90.98223441103396,56,-0.2821459170157373,0.1995553127875595
South Korea,factor_1,0.6313814999434108,0.018446517855667196,34.22767943975051,-25.006455776852576,56,1.3236259836036843,1.148786730640318
South Korea,factor_2,0.05014793033724312,0.004636293995250503,10.816382737724462,-60.94255560674857,56,0.0018966836254730815,0.39534487497002885
South Korea,factor_3,0.00033546262790251185,0.05063642901610136,0.006624926647095148,-3.2758311396380546,56,-0.3635873847013228,0.12640053115251554
South Korea,factor_4,0.19389146356684833,0.01167779421629115,16.603432118743736,-37.16267685256995,56,0.9146449063663593,0.918414490868382
Lebanon,factor_1,0.00033546262790251185,0.0016118475660768,0.20812304771413354,-86.6088512087816,56,-0.02603155912875122,0.04610114667036765
Lebanon,factor_2,2.0370849696907616,0.002896187097836957,703.3678767549846,-64.38364157012457,56,0.9186381148397702,1.8243926926291036
Lebanon,factor_3,0.017604990154225085,0.033191653675692025,0.5304041288885264,-13.371665192726999,56,0.30247841387108726,0.36336525445845325
Lebanon,factor_4,0.10553981837875073,0.024749427053686938,4.26433380254871,-19.98715260700134,56,-1.2066077605272116,0.6024411265227027
Nigeria,factor_1,0.18983925386535044,0.010187170762038948,18.635130233878044,-40.139194927349685,56,0.583756621155248,0.2944158329200612
Nigeria,factor_2,0.00033546262790251185,0.008027550596373409,0.04178891479725624,-48.03141847646088,56,0.3764308332306562,0.16773843631887592
Nigeria,factor_3,2.757687012096322,0.186020836443556,14.824613547703741,30.95261768654379,56,1.8203186671351692,2.155807016060797
Nigeria,factor_4,0.1404048119846802,0.009436984654587078,14.878143509159251,-42.44560195790138,56,-0.17751084626038885,0.574427770979365
Philippines,factor_1,1.2150048016943222,0.04254243737628822,28.559830527517605,-4.826890911015045,56,1.8570606809310368,1.226919391068368
Philippines,factor_2,0.1328564419317786,0.008964968293521135,14.819510519383789,-44.651676340339804,56,0.5842372742254504,0.5180740303838243
Philippines,factor_3,0.22040948561190868,0.07595872430409555,2.9017007280100495,7.465598780649524,56,0.5351868821375337,0.6184117194609199
Philippines,factor_4,0.49341057681716105,0.05603324544980911,8.805675503110484,0.5767953268788317,56,-0.1695010585783776,0.9320725868882571
Tanzania,factor_1,0.00033546262790251185,0.00183413731985586,0.18289940686059156,-83.39043190196581,56,1.070598869087576,0.10902785835317383
Tanzania,factor_2,0.30709072620595723,0.0033167319222573905,92.58834702472703,-66.84691624909024,56,1.9643301141772107,1.1000045600170243
Tanzania,factor_3,0.005980898850816711,0.0034940521901148823,1.7117371250885816,-67.70092409751297,56,0.7317000548131878,0.17357425805028154
Tanzania,factor_4,0.00033546262790251185,0.0021057435708879044,0.15930839468789698,-80.42806489123575,56,0.1056410563084393,0.08921408417527281
Taiwan,factor_1,0.00033546262790251185,0.009020307806697091,0.037189709607631016,-45.14309648281999,56,1.3894433754544702,0.2004880523522201
Taiwan,factor_2,0.05212248182849562,0.009024352865866206,5.775758395446189,-45.03572293451902,56,0.5524572806945884,0.4103342504056199
Taiwan,factor_3,0.00033546262790251185,0.04790171388515477,0.007003144578642627,-4.777930283019281,56,0.3584418911520466,0.2581082692549014
Taiwan,factor_4,6.317010483451185,0.33123902875161576,19.070851968317065,44.775450475288814,56,2.7751091440956297,3.972835491167211
Thailand,factor_1,0.28929311266947666,0.037024264397743666,7.8136086530082896,-9.542380776335058,56,1.0959370884547956,0.37425482750384614
Thailand,factor_2,0.00033546262790251185,0.009876466159844992,0.03396585605349523,-43.2525457886709,56,0.165486863371026,0.18981972887572285
Thailand,factor_3,0.00033546262790251185,0.19125937434513296,0.001753966983585129,29.12685251908981,56,0.9707856488693869,0.5892529447937301
Thailand,factor_4,0.08582241113941416,0.05460011226520284,1.5718357999441255,-1.0507297642234956,56,1.6242697955521839,0.45515152270989795
Uganda,factor_1,7.38905609893065,0.003112787782790852,2373.774447388057,-47.054379648040154,56,2.252247616824562,2.498404298150707
Uganda,factor_2,0.00033546262790251185,0.008636238802522817,0.0388436025882606,-46.616589894339185,56,-0.3261596269707557,0.2740439946051756
Uganda,factor_3,0.00033546262790251185,0.1412654034322811,0.0023746976949195046,21.642153284059233,56,2.008429292137119,0.262495020680687
Uganda,factor_4,1.072260913096752,0.07326993401696269,14.634391684432435,7.6537731868506675,56,-0.34617799369438496,1.6357910181265776
Venezuela,factor_1,3.0728548340495645,0.0044490572854786106,690.6754930036824,-49.51722557313297,56,-0.7772793178661385,2.326449666108029
